matric_pct,inter_pct,entry_test_score,eligibility_score,budget,program,university_tier,university_type,admission_chance
58,80,98,78.8,508648,Agriculture,2,Private,Low
91,50,40,59.3,647416,Software Engineering,1,Private,Low
82,78,82,80.4,733123,Marketing,2,Government,Medium
81,52,71,66.4,2114232,BBA,3,Private,High
68,82,51,68.5,2096934,Accounting & Finance,2,Private,Medium
89,51,87,73.2,1399740,Computer Science,2,Government,Medium
61,66,53,60.6,1702182,Agriculture,2,Private,Medium
49,63,35,50.4,2046773,Information Technology,1,Government,Low
54,52,42,49.6,682243,Economics,3,Government,Low
91,61,34,61.9,1110704,Data Science,3,Government,Medium
52,45,99,63.3,1867777,Information Technology,3,Government,Medium
58,70,91,72.7,1756621,Computer Engineering,2,Private,Low
85,57,53,64.2,1003413,Psychology,2,Private,Medium
62,60,82,67.2,2006343,Agriculture,2,Private,Medium
86,78,90,84.0,673024,LLB,3,Private,High
84,71,94,81.8,1816429,Psychology,2,Private,High
70,58,94,72.4,687843,Mechanical Engineering,1,Private,Low
82,53,72,67.4,1159142,Software Engineering,2,Private,Medium
79,77,69,75.2,2008039,Agriculture,3,Private,High
57,93,95,82.8,2019490,Agriculture,3,Government,High
70,83,32,63.8,2167546,Agriculture,1,Government,Low
47,82,75,69.4,2043667,Civil Engineering,1,Government,Low
99,92,75,89.0,2118321,Cyber Security,2,Government,High
99,61,45,67.6,2233104,Data Science,2,Government,Medium
86,64,71,72.7,2180462,Accounting & Finance,3,Government,High
62,87,52,69.0,1816274,Information Technology,2,Government,Medium
91,60,46,65.1,602414,Media Studies,3,Private,High
71,53,34,52.7,1148830,Data Science,3,Government,Medium
80,52,85,70.3,2233053,Economics,3,Private,High
55,97,54,71.5,1854919,Economics,2,Private,Medium
50,92,94,80.0,1261935,Computer Engineering,1,Private,Medium
79,87,32,68.1,908897,Artificial Intelligence,3,Government,Medium
85,98,58,82.1,1143427,Accounting & Finance,2,Private,High
52,73,63,63.7,1755708,Psychology,1,Government,Low
67,80,30,61.1,635035,Artificial Intelligence,3,Private,Medium
57,64,69,63.4,1118527,Psychology,2,Private,Low
91,76,66,77.5,2266785,Media Studies,2,Government,High
47,69,82,66.3,1684089,Civil Engineering,3,Government,High
51,49,39,46.6,1674012,LLB,1,Private,Low
46,78,39,56.7,1402372,Agriculture,1,Private,Low
99,100,80,93.7,667746,Software Engineering,1,Government,High
48,97,67,73.3,666625,Computer Engineering,2,Private,Medium
93,98,58,84.5,1153250,Civil Engineering,3,Government,High
94,71,50,71.6,1725364,Food Science,1,Government,Medium
87,90,39,73.8,1091884,Computer Engineering,2,Government,Medium
86,72,50,69.6,2131169,Computer Science,1,Private,Medium
94,71,97,85.7,680096,Computer Engineering,1,Private,Low
68,89,60,74.0,555171,Data Science,1,Private,Low
54,49,39,47.5,856042,Media Studies,3,Government,Low
95,56,42,63.5,2242953,Computer Science,3,Private,Medium
76,80,75,77.3,2094464,Cyber Security,2,Private,High
72,98,48,75.2,667067,Accounting & Finance,3,Private,High
94,64,33,63.7,1358312,Computer Science,1,Government,Low
96,49,58,65.8,1902978,Marketing,2,Private,Medium
53,62,79,64.4,1824545,Civil Engineering,1,Government,Low
69,74,45,63.8,2055701,Marketing,3,Government,Medium
66,77,62,69.2,703291,Electrical Engineering,3,Private,High
97,93,62,84.9,935077,Information Technology,3,Government,High
61,75,58,65.7,1393530,Media Studies,2,Government,Medium
99,98,39,80.6,1700292,Food Science,3,Government,High
87,79,31,67.0,2176616,Food Science,3,Private,High
60,73,87,73.3,1061314,Food Science,2,Government,Medium
57,64,40,54.7,2244503,Data Science,1,Private,Low
80,92,71,82.1,1458341,Information Technology,2,Private,High
60,67,53,60.7,1199400,Food Science,3,Private,Medium
85,88,79,84.4,851382,Computer Engineering,3,Government,High
54,59,41,52.1,2066079,Agriculture,3,Government,Medium
53,95,92,81.5,1180181,LLB,1,Private,Low
80,70,67,72.1,931631,Cyber Security,3,Government,High
61,61,73,64.6,641155,Artificial Intelligence,1,Government,Low
66,78,79,74.7,2124555,Electrical Engineering,1,Private,Low
90,70,43,67.9,939394,Accounting & Finance,1,Government,Low
80,61,63,67.3,850345,Computer Science,2,Private,Low
74,96,51,75.9,2014710,Food Science,1,Government,Low
65,81,63,70.8,1509026,Agriculture,3,Government,High
60,65,39,55.7,778187,Civil Engineering,3,Private,Medium
65,72,71,69.6,2069035,Cyber Security,3,Government,High
62,82,68,71.8,1653309,Marketing,3,Private,High
81,60,32,57.9,854584,LLB,1,Private,Low
62,82,76,74.2,1332927,Software Engineering,1,Government,Medium
81,75,79,78.0,508121,Media Studies,3,Government,High
70,70,50,64.0,1952358,Electrical Engineering,2,Government,Medium
84,96,92,91.2,2059852,Economics,1,Private,High
77,92,52,75.5,641881,Artificial Intelligence,3,Private,High
87,86,53,76.4,1342791,Food Science,2,Private,High
72,66,62,66.6,1531641,Media Studies,1,Government,Low
81,85,81,82.6,1504008,Economics,2,Private,High
45,48,79,56.4,1620111,Cyber Security,3,Government,Medium
80,65,44,63.2,2274565,BBA,1,Private,Low
56,58,50,55.0,2085181,Marketing,3,Government,Medium
46,92,61,68.9,2075886,Accounting & Finance,2,Government,Medium
88,49,32,55.6,1264607,Accounting & Finance,3,Government,Medium
63,54,78,63.9,1494369,Marketing,2,Private,Medium
91,56,94,77.9,1206427,Artificial Intelligence,2,Government,High
81,68,86,77.3,1872660,BBA,1,Government,Medium
53,46,93,62.2,1975654,Economics,1,Government,Low
66,76,99,79.9,1434335,Data Science,1,Government,Medium
73,54,59,61.2,996666,Agriculture,2,Private,Medium
93,91,37,75.4,1074395,Electrical Engineering,3,Government,High
74,82,31,64.3,605648,Computer Engineering,2,Government,Medium
72,52,66,62.2,841544,Civil Engineering,1,Private,Low
81,56,94,74.9,1572217,Accounting & Finance,2,Government,Medium
93,45,70,66.9,1933313,Data Science,1,Government,Low
64,97,98,87.4,976194,LLB,1,Government,Medium
73,61,66,66.1,1203607,Artificial Intelligence,1,Government,Low
83,64,57,67.6,1930877,Mechanical Engineering,2,Private,Low
81,50,55,60.8,625328,Food Science,3,Private,Medium
52,47,73,56.3,1425097,Marketing,3,Private,Medium
61,52,55,55.6,1840146,Electrical Engineering,1,Government,Low
57,69,62,63.3,1679118,Mechanical Engineering,1,Private,Low
82,93,67,81.9,2280568,Media Studies,2,Private,High
75,76,38,64.3,1055585,Computer Science,2,Government,Medium
54,92,54,69.2,1302316,LLB,3,Government,High
71,83,82,79.1,1736184,Electrical Engineering,1,Government,Medium
85,54,61,65.4,590565,LLB,1,Government,Low
70,50,42,53.6,1062578,Food Science,2,Government,Low
48,50,94,62.6,2045919,Agriculture,2,Private,Medium
69,60,69,65.4,1718051,Software Engineering,1,Government,Low
87,70,57,71.2,1188740,Software Engineering,3,Private,High
83,54,40,58.5,1057132,Cyber Security,3,Government,Medium
94,61,78,76.0,1059939,Computer Science,2,Private,High
45,99,90,80.1,1184317,BBA,2,Government,Medium
86,91,78,85.6,1129979,Economics,3,Private,Medium
75,51,88,69.3,558359,Agriculture,2,Private,Medium
75,60,43,59.4,1671648,BBA,2,Private,Low
73,65,87,74.0,2081439,LLB,3,Private,High
99,50,48,64.1,1284099,Data Science,3,Government,Medium
69,74,94,78.5,1728515,Cyber Security,3,Private,Medium
50,68,96,71.0,1141622,Psychology,1,Private,Low
69,66,77,70.2,1795921,Food Science,3,Private,High
62,85,43,65.5,2004784,Food Science,3,Government,High
95,60,75,75.0,973911,Psychology,1,Government,Medium
69,94,73,80.2,1262835,LLB,1,Government,Medium
57,48,71,57.6,1459297,BBA,1,Private,Low
90,85,68,81.4,1976721,LLB,2,Private,Medium
77,74,92,80.3,639772,Food Science,2,Private,Medium
99,46,67,68.2,752496,Information Technology,3,Private,High
82,81,73,78.9,508044,Accounting & Finance,1,Government,Low
92,52,90,75.4,822245,Computer Engineering,2,Government,Low
45,63,60,56.7,2024597,Data Science,1,Government,Low
65,85,95,82.0,1879575,LLB,3,Private,High
66,59,75,65.9,1368602,LLB,2,Government,Low
94,78,31,68.7,824953,Computer Science,3,Government,High
66,46,96,67.0,1330856,Information Technology,1,Private,Low
60,86,89,79.1,812817,Economics,1,Government,Medium
98,61,59,71.5,1656957,Artificial Intelligence,1,Government,Medium
59,83,66,70.7,1261181,Cyber Security,3,Government,Medium
68,59,75,66.5,902739,Mechanical Engineering,3,Private,High
83,50,84,70.1,1143772,Data Science,3,Private,High
78,86,53,73.7,1402617,Information Technology,1,Government,Low
47,97,30,61.9,1363973,Computer Engineering,2,Private,Medium
89,87,89,88.2,1412878,Electrical Engineering,3,Government,High
54,91,57,69.7,2218078,Civil Engineering,2,Private,Low
100,68,95,85.7,2119027,Computer Science,1,Government,High
87,50,77,69.2,2224291,Civil Engineering,1,Private,Medium
52,46,99,63.7,1211894,Food Science,2,Private,Low
50,76,37,56.5,2098016,Civil Engineering,3,Private,Medium
63,82,34,61.9,1615889,Information Technology,2,Private,Medium
86,97,54,80.8,1286057,Software Engineering,1,Private,Medium
62,68,92,73.4,954567,Economics,1,Government,Medium
46,46,94,60.4,1320823,Artificial Intelligence,1,Government,Low
45,75,52,59.1,2175545,Civil Engineering,2,Government,Low
56,46,78,58.6,1006092,Information Technology,3,Government,Medium
98,74,93,86.9,1601729,Information Technology,1,Private,Low
58,82,78,73.6,2267598,Software Engineering,3,Government,High
85,59,31,58.4,1623349,Data Science,1,Private,Low
46,49,47,47.5,1517842,Data Science,3,Private,Low
91,70,67,75.4,2136252,Psychology,2,Private,High
60,73,67,67.3,525611,Marketing,1,Government,Low
67,62,36,55.7,1894666,Civil Engineering,3,Government,Medium
59,96,40,68.1,2008730,Civil Engineering,3,Private,High
87,90,96,90.9,716915,BBA,2,Private,Low
94,54,50,64.8,1516009,Agriculture,2,Government,Medium
74,62,60,65.0,525112,Mechanical Engineering,2,Government,Medium
60,71,32,56.0,515176,BBA,2,Private,Low
73,65,44,61.1,2078641,Psychology,1,Government,Low
96,69,75,78.9,919871,Information Technology,1,Government,Medium
92,67,36,65.2,705139,Information Technology,1,Private,Low
61,78,87,75.6,2275993,Software Engineering,1,Private,Medium
73,62,76,69.5,859060,Agriculture,3,Private,High
62,77,91,76.7,2071999,Economics,1,Private,Medium
61,57,55,57.6,1013186,Media Studies,1,Government,Low
83,61,84,74.5,1649344,BBA,1,Private,Medium
52,69,59,60.9,523127,Software Engineering,2,Government,Medium
59,73,82,71.5,1381885,Psychology,1,Private,Medium
76,81,90,82.2,2139627,Artificial Intelligence,2,Government,High
59,54,61,57.6,1324478,Data Science,1,Private,Low
85,68,45,66.2,705316,Civil Engineering,2,Government,Medium
71,46,85,65.2,1204610,Media Studies,3,Government,Medium
96,84,55,78.9,1919834,Mechanical Engineering,2,Government,Medium
91,68,87,80.6,1178792,Economics,1,Government,Medium
82,88,77,82.9,935919,Food Science,2,Private,Low
75,98,56,78.5,1673034,Software Engineering,1,Private,Medium
98,96,48,82.2,1138242,Cyber Security,2,Government,Medium
93,60,56,68.7,1822370,LLB,2,Government,Medium
67,84,86,79.5,822686,Food Science,1,Private,Low
54,76,73,68.5,1986624,Artificial Intelligence,1,Government,Low
72,91,59,75.7,1576580,Psychology,2,Government,High
67,86,86,80.3,1047285,Food Science,2,Government,High
76,84,54,72.6,533956,Accounting & Finance,2,Private,Low
66,78,95,79.5,588322,Data Science,2,Private,Low
67,76,95,79.0,693094,Food Science,1,Government,Low
89,99,69,87.0,1193313,Economics,2,Government,High
70,82,37,64.9,1157398,Mechanical Engineering,2,Government,Low
51,85,30,58.3,685524,Information Technology,2,Government,Low
80,56,40,58.4,695546,Economics,1,Government,Low
84,71,65,73.1,1407249,LLB,2,Private,Medium
73,76,35,62.8,853769,Psychology,3,Private,Medium
98,78,76,83.4,2089982,Economics,3,Government,High
49,64,46,54.1,1402024,Psychology,3,Private,Medium
47,83,57,64.4,1578175,Psychology,1,Private,Low
62,58,97,70.9,936977,Marketing,2,Private,Medium
60,78,68,69.6,1512506,Civil Engineering,3,Private,High
82,90,57,77.7,1631281,Marketing,3,Government,High
85,49,55,61.6,2215120,Data Science,1,Government,Low
97,94,68,87.1,1994719,Media Studies,2,Private,High
63,84,37,63.6,2097950,Computer Engineering,2,Private,Low
98,76,45,73.3,1963172,Mechanical Engineering,3,Government,Medium
53,98,92,82.7,903655,Information Technology,1,Government,Low
83,54,83,71.4,1263744,Economics,2,Private,Medium
91,94,96,93.7,1456744,Software Engineering,1,Government,High
48,100,59,72.1,916527,Psychology,2,Government,Low
95,46,45,60.4,1224281,Information Technology,1,Private,Low
59,68,44,58.1,1512869,Software Engineering,2,Government,Low
68,46,46,52.6,2106956,Cyber Security,1,Private,Low
86,68,93,80.9,1412306,Software Engineering,2,Private,Medium
90,87,90,88.8,2060341,Artificial Intelligence,3,Government,High
47,47,57,50.0,942335,Accounting & Finance,3,Private,Medium
70,50,31,50.3,716869,Mechanical Engineering,2,Private,Low
85,88,67,80.8,2298374,Economics,2,Government,High
95,76,60,76.9,2018895,Computer Science,1,Private,Low
81,55,84,71.5,756794,BBA,2,Private,Low
77,83,68,76.7,1898338,Marketing,2,Government,Medium
84,53,64,65.6,1568574,Computer Science,1,Government,Low
63,71,69,68.0,2123915,Economics,3,Government,High
92,62,94,80.6,1886262,Civil Engineering,1,Government,Medium
69,48,69,60.6,1886379,Information Technology,3,Government,Medium
70,99,32,70.2,2161235,Marketing,3,Government,High
93,77,48,73.1,1788658,Data Science,1,Government,Low
67,83,83,78.2,941996,Civil Engineering,1,Government,Medium
83,97,88,90.1,1818730,Marketing,3,Private,High
90,57,54,66.0,674585,Marketing,3,Government,High
87,56,65,68.0,1638759,LLB,3,Private,High
62,85,49,67.3,1896676,Information Technology,3,Government,High
50,63,62,58.8,1929890,BBA,3,Private,Medium
66,82,47,66.7,1137470,Software Engineering,1,Government,Low
47,89,70,70.7,2044125,Agriculture,2,Government,Medium
100,47,58,66.2,2261253,Data Science,1,Private,Medium
81,96,77,85.8,1839899,Psychology,1,Private,High
83,56,66,67.1,936171,Data Science,2,Government,Medium
95,63,78,77.1,1904206,Computer Science,1,Government,Low
97,90,68,85.5,1788593,Marketing,3,Private,Medium
82,71,45,66.5,2115643,Media Studies,3,Government,High
71,98,33,70.4,1491334,Software Engineering,1,Private,Medium
89,65,77,75.8,1482226,Media Studies,1,Government,Low
56,51,71,58.5,2010175,Cyber Security,3,Private,Low
97,79,49,75.4,2063146,Software Engineering,3,Government,High
78,76,69,74.5,2002877,Computer Science,3,Private,High
56,87,38,63.0,930804,Agriculture,1,Private,Low
73,55,64,63.1,1555657,Agriculture,3,Private,Medium
54,72,36,55.8,1977355,Electrical Engineering,2,Private,Low
46,46,83,57.1,2037133,Media Studies,1,Private,Low
67,47,33,48.8,1633693,LLB,1,Private,Low
64,79,87,76.9,1199539,Software Engineering,3,Government,High
89,81,73,81.0,518892,Accounting & Finance,2,Government,Medium
52,70,81,67.9,698442,Accounting & Finance,3,Private,High
74,54,97,72.9,1233084,Mechanical Engineering,1,Government,Low
54,78,65,66.9,583370,Agriculture,3,Private,High
57,94,78,78.1,1690544,Economics,3,Private,High
67,46,90,65.5,1666489,Civil Engineering,1,Private,Medium
59,88,90,79.9,643400,Mechanical Engineering,3,Government,High
62,99,100,88.2,1867807,Information Technology,3,Government,High
73,46,66,60.1,1040283,Psychology,1,Government,Low
92,66,54,70.2,1457079,Mechanical Engineering,3,Government,Medium
57,63,60,60.3,1613228,Information Technology,3,Government,Medium
64,98,57,75.5,1018255,Artificial Intelligence,2,Private,High
63,93,51,71.4,1813789,Cyber Security,2,Government,Medium
90,73,56,73.0,1845945,Computer Science,3,Private,High
60,54,46,53.4,1233459,LLB,1,Private,Low
56,85,95,79.3,1005972,Marketing,3,Private,High
87,100,48,80.5,1579710,Software Engineering,2,Private,High
74,58,32,55.0,2207514,Media Studies,3,Government,Medium
98,75,76,82.2,648061,Computer Science,2,Government,Low
74,89,76,80.6,1345858,Media Studies,1,Private,Medium
81,87,81,83.4,1989764,BBA,1,Government,Medium
100,62,40,66.8,1963902,Electrical Engineering,1,Private,Medium
93,96,31,75.6,1850725,Computer Science,3,Government,High
97,81,70,82.5,2088745,Data Science,1,Government,Medium
90,96,50,80.4,690268,Mechanical Engineering,2,Private,Medium
70,100,94,89.2,1854129,Data Science,2,Government,High
98,59,71,74.3,692614,BBA,2,Private,Low
87,74,87,81.8,668703,Computer Science,1,Private,Low
68,55,77,65.5,1154586,Media Studies,3,Government,High
57,73,83,71.2,846505,Data Science,3,Private,High
81,87,73,81.0,1687152,Accounting & Finance,3,Private,High
53,93,36,63.9,1506130,LLB,2,Government,Low
97,73,79,82.0,1052877,Electrical Engineering,1,Private,Low
54,86,75,73.1,979607,Marketing,1,Private,Low
47,74,54,59.9,2201373,Software Engineering,1,Private,Low
53,95,44,67.1,740801,BBA,3,Government,Medium
71,49,45,54.4,807292,Accounting & Finance,2,Government,Low
54,89,47,65.9,1124490,Data Science,3,Private,High
77,48,81,66.6,695231,Data Science,3,Private,High
74,62,85,72.5,1698318,Data Science,1,Government,Medium
85,85,77,82.6,525866,Artificial Intelligence,2,Government,Medium
67,99,67,79.8,2206946,Economics,2,Government,High
57,62,89,68.6,1255536,Cyber Security,3,Private,High
83,66,38,62.7,2159093,Software Engineering,1,Private,Low
57,53,86,64.1,1273621,Food Science,2,Private,Medium
85,60,83,74.4,1833616,Mechanical Engineering,3,Private,High
60,45,73,57.9,1153699,Media Studies,1,Government,Low
99,65,43,68.6,627553,Food Science,3,Government,High
92,52,43,61.3,602681,Software Engineering,3,Government,Medium
59,92,30,63.5,1816467,BBA,1,Private,Low
81,80,38,67.7,1972117,Computer Engineering,2,Government,Low
83,87,86,85.5,920611,Information Technology,1,Private,Low
55,66,60,60.9,521466,Economics,2,Government,Low
54,96,37,65.7,2038922,Media Studies,3,Government,High
63,58,99,71.8,540982,Media Studies,3,Private,High
48,95,100,82.4,1415852,Accounting & Finance,2,Government,High
81,71,59,70.4,810696,BBA,2,Private,Medium
46,81,36,57.0,2166402,Economics,1,Government,Low
49,80,47,60.8,503798,Information Technology,3,Private,Medium
86,63,54,67.2,1471042,BBA,1,Government,Low
93,54,81,73.8,2070494,Computer Science,2,Private,Medium
57,94,43,67.6,1509050,LLB,3,Private,Medium
52,87,38,61.8,763785,Information Technology,1,Government,Low
92,83,100,90.8,1434438,Psychology,2,Government,High
64,90,92,82.8,1175754,Information Technology,1,Government,Medium
89,54,45,61.8,2027817,Economics,2,Private,Medium
90,80,51,74.3,1166767,Economics,1,Government,Low
83,54,38,57.9,1048180,BBA,3,Government,Medium
68,73,88,76.0,1153156,Marketing,2,Government,Medium
93,79,46,73.3,2237161,Electrical Engineering,3,Private,High
61,60,71,63.6,2252495,Cyber Security,3,Government,Medium
100,82,64,82.0,797030,Electrical Engineering,2,Private,Medium
100,45,92,75.6,512964,Media Studies,1,Government,Medium
76,52,77,66.7,1595734,Civil Engineering,1,Private,Medium
89,83,94,88.1,1951011,LLB,2,Private,High
67,45,36,48.9,1647091,Economics,1,Private,Low
96,72,63,76.5,1336592,Cyber Security,1,Government,Medium
